domain,has_caa,issue_count,issuewild_count,iodef_count,ca_list
"inkognito.no","true",2,0,0,"godaddy.com;letsencrypt.org"
"maskinporten.no","true",3,0,1,"digicert.com;letsencrypt.org;sectigo.com"
"zdata.no","true",4,0,1,"buypass.com;buypass.no;digicert.com;letsencrypt.org"
"myspreadshop.no","true",1,1,0,"letsencrypt.org"
"dios.no","true",1,0,0,"letsencrypt.org"
"cat.no","true",1,0,0,"letsencrypt.org"
"fashiola.no","true",2,0,0,"amazon.com;letsencrypt.org"
"contact.no","true",1,0,0,"letsencrypt.org"
"runsafe.no","true",2,0,0,"buypass.no;letsencrypt.org"
"chrono24.no","true",5,0,1,"amazonaws.com;digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"roll.no","true",1,0,0,"letsencrypt.org"
"ser.no","true",1,0,0,"letsencrypt.org"
"account.no","true",1,0,0,"letsencrypt.org"
"anh.no","true",1,0,0,"letsencrypt.org"
"mailia.no","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"23.no","true",1,0,0,"letsencrypt.org"
"einnsyn.no","true",3,0,1,"digicert.com;letsencrypt.org;sectigo.com"
"vglab.no","true",2,0,0,"amazon.com;letsencrypt.org"
"for.no","true",1,0,0,"letsencrypt.org"
"con.no","true",1,0,0,"letsencrypt.org"
"frivilligsentral.no","true",1,1,0,"letsencrypt.org"
"sk.no","true",1,0,0,"letsencrypt.org"
"nc-spectrum.no","true",5,1,0,"buypass.com;buypass.no;digicert.com;globalsign.com;letsencrypt.org"
"28.no","true",1,0,0,"letsencrypt.org"
"not.no","true",1,0,0,"letsencrypt.org"
"bootshomecare.no","true",4,0,0,"digicert.com;godaddy.com;letsencrypt.org;sectigo.com"
"a-k.no","true",1,0,0,"letsencrypt.org"
"dinstudio.no","true",4,2,0,"globalsign.com;godaddy.com;letsencrypt.org;sectigo.com"
"pa.no","true",1,0,0,"letsencrypt.org"
"17.no","true",1,0,0,"letsencrypt.org"
"absnet.no","true",2,2,0,"digicert.com;letsencrypt.org"
"ini.no","true",1,0,0,"letsencrypt.org"
"adeo.no","true",3,0,1,"buypass.no;digicert.com;sectigo.com"
"may.no","true",1,0,0,"letsencrypt.org"
"none.no","true",1,0,0,"letsencrypt.org"
"mb.no","true",1,0,0,"letsencrypt.org"
"jeanpaul.no","true",2,1,1,"digicert.com;letsencrypt.org"
"sharebox.no","true",2,1,1,"amazon.com;letsencrypt.org"
"bwghomes.no","true",1,0,0,"letsencrypt.org"
"c-date.no","true",6,5,0,"amazon.com;amazonaws.com;amazontrust.com;awstrust.com;digicert.com;letsencrypt.org"
"itunes.no","true",1,1,1,"pki.apple.com"
"niku.no","true",1,1,0,"globalsign.com"
"mara.no","true",1,0,0,"letsencrypt.org"
"pra.no","true",1,0,0,"letsencrypt.org"
"inet.no","true",2,0,1,"digicert.com;letsencrypt.org"
"art.no","true",1,0,0,"letsencrypt.org"
"legerutengrenser.no","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"horde.no","true",3,0,1,"buypass.com;digicert.com;letsencrypt.org"
"29.no","true",1,0,0,"letsencrypt.org"
"shop.no","true",1,0,0,"letsencrypt.org"
"skyttelpass.no","true",2,0,0,"digicert.com;letsencrypt.org"
"nsc.no","true",1,2,1,"buypass.no;telenor.net"
"getmail.no","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dev.no","true",1,0,0,"letsencrypt.org"
"alesund.kommune.no","true",4,1,1,"digicert.com;globalsign.com;godaddy.com;letsencrypt.org"
"ed.no","true",1,0,0,"letsencrypt.org"
"ra.no","true",0,3,1,"buypass.no;globalsign.com;letsencrypt.org"
"pub.no","true",1,0,0,"letsencrypt.org"
"live.no","true",0,0,0,""
"morrowbank.no","true",3,0,1,"buypass.no;digicert.com;letsencrypt.org"
"aca.no","true",1,0,0,"letsencrypt.org"
"nexnordic.no","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"toogoodtogo.no","true",6,6,1,"amazon.com;comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"kristiansand.kommune.no","true",5,0,0,"amazon.com;buypass.com;digicert.com;globalsign.com;letsencrypt.org"
"ayi.no","true",1,0,0,"letsencrypt.org"
"kulturminnesok.no","true",2,0,1,"buypass.no;letsencrypt.org"
"sch.no","true",4,3,0,"amazon.com;buypass.com;digicert.com;letsencrypt.org"
"financ.no","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"miljostatus.no","true",2,0,1,"buypass.no;letsencrypt.org"
"io.kommune.no","true",3,0,1,"buypass.no;digicert.com;letsencrypt.org"
"ancestry.no","true",6,5,0,"amazon.com;comodoca.com;digicert.com;globalsign.com;pki.goog;thawte.com"
"vos.no","true",1,0,0,"letsencrypt.org"
"vigo.no","true",0,1,0,"letsencrypt.org"
"32.no","true",1,0,0,"letsencrypt.org"
"agdersparebank.no","true",3,2,0,"buypass.no;globalsign.com;sectigo.com"
"tesla.no","true",1,0,0,"letsencrypt.org"
"31.no","true",1,0,0,"letsencrypt.org"
"aurskog-sparebank.no","true",4,2,0,"buypass.no;digicert.com;globalsign.com;sectigo.com"
"berg-sparebank.no","true",3,2,0,"buypass.no;globalsign.com;sectigo.com"
"boatparts.no","true",5,5,0,"comodoca.com;digicert.com;letsencrypt.org;pki.goog;ssl.com"
"dinbingo.no","true",1,0,0,"letsencrypt.org"
"eikaforsikring.no","true",1,1,0,"globalsign.com"
"esbank.no","true",3,2,0,"buypass.no;globalsign.com;sectigo.com"
